wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.505,0.924,0.9274,0.5212047947056335
0,271.46,270.268,0.9304,0.936,0.44400289599404485
0,271.46,270.394,0.8582,0.8616,1.1449894204442905
0,271.46,270.26,0.9219,0.9275,0.525331892134419
0,271.46,270.577,0.9317,0.9346,0.43270107529074664
0,271.46,270.291,0.9317,0.9371,0.43628619355233444
0,271.46,270.45,0.8505,0.8535,1.182823441236304
0,271.46,270.244,0.9186,0.9243,0.5396595677422973
0,271.46,270.605,0.9364,0.9391,0.38963346300724516
0,271.46,270.309,0.9342,0.9393,0.4130602193409575
0,271.46,270.487,0.8481,0.8512,1.1915343159998575
0,271.46,270.24,0.917,0.9228,0.5451292235370897
0,271.46,270.619,0.9378,0.9403,0.35989726359154245
0,271.46,270.35,0.9389,0.9437,0.39465434169670577
0,271.46,270.508,0.8484,0.8515,1.1900149388425203
0,271.46,270.243,0.9209,0.9266,0.5125276215629191
0,271.46,270.647,0.9418,0.944,0.32465092564739234
0,271.46,270.426,0.9475,0.9516,0.37380369443183964
0,271.46,270.509,0.846,0.8491,1.204047457592552
0,271.46,270.266,0.9293,0.9349,0.4418485415508865
0,271.46,270.661,0.9417,0.9437,0.3053910356747717
0,271.46,270.457,0.9514,0.9551,0.3548193827657763
0,271.46,270.524,0.8454,0.8484,1.2051806172342239
0,271.46,270.376,0.9428,0.9473,0.3453285780567268
0,271.46,270.675,0.9421,0.944,0.30467590869461036
0,271.46,270.456,0.9521,0.9558,0.3452681088852973
0,271.46,270.596,0.8518,0.8546,1.1277790580881342
0,271.46,270.499,0.9552,0.9587,0.27909953959812983
0,271.46,270.682,0.9406,0.9424,0.31310768713067155
0,271.46,270.457,0.952,0.9557,0.3459640652006547
0,271.46,270.65,0.8572,0.8594,1.042336373787175
0,271.46,270.531,0.9568,0.9602,0.2703187632881769
0,271.46,270.687,0.9395,0.9412,0.32053122116115085
0,271.46,270.447,0.9501,0.9539,0.36107891073914133
0,271.46,270.609,0.8562,0.8588,1.044357196392244
0,271.46,270.513,0.9542,0.9577,0.3097996257641499
0,271.46,270.693,0.9391,0.9408,0.32751755186531584
0,271.46,270.392,0.9413,0.9456,0.4074698801323593
0,271.46,270.549,0.8509,0.8539,1.0928281319308837
0,271.46,270.484,0.9508,0.9543,0.3532496826133288
0,271.46,270.693,0.9356,0.9373,0.34665354631805967
0,271.46,270.357,0.9314,0.936,0.4392351618544558
0,271.46,270.589,0.8564,0.8593,1.051119189529554
0,271.46,270.399,0.9374,0.9416,0.41976194725008026
0,271.664,270.884,0.9268,0.9285,0.38025956876201356
0,271.46,270.401,0.9321,0.9363,0.45703063737361893
0,271.461,270.629,0.8661,0.8685,0.9650216944624311
0,271.474,270.325,0.9229,0.9279,0.4761374679426716
0,271.946,271.148,0.922,0.9235,0.4122684606873907
0,271.558,270.451,0.9244,0.9289,0.5247105280600408
0,271.87,271.014,0.8686,0.8706,0.920688767316056
0,272.002,270.802,0.9205,0.9264,0.5003404322577027
0,272.346,271.522,0.9177,0.9198,0.4612721979473113
0,272.624,271.425,0.9183,0.9236,0.5776452713209913
0,272.688,271.722,0.8651,0.8685,0.9464417002748137
0,272.713,271.45,0.9192,0.9251,0.5210633600668934
0,273.585,272.651,0.908,0.9112,0.5584728729994441
0,273.698,272.408,0.9121,0.9181,0.622390418746463
0,273.052,272.039,0.8643,0.8677,0.9700096363182127
